epoch,train_loss,test_loss,train_acc,test_acc
0,1.647042417526245,1.6091757927622115,0.5150000005960464,0.5669642857142857
1,1.2005685895681382,1.212176715689046,0.5540625005960464,0.5223214285714286
2,0.8957265391945839,0.9043638871184417,0.6559375002980232,0.6651785714285714
3,0.7243670739233494,0.7598061242273876,0.7118750005960465,0.7232142857142857
4,0.6009241096675396,0.6367496576692376,0.8390625,0.75
5,0.47756277695298194,0.49699926296515123,0.8575000002980232,0.8258928571428571
6,0.49247277043759824,0.5083416303220604,0.825,0.8035714285714286
7,0.3736303236335516,0.41848274992246715,0.865625,0.8526785714285714
8,0.2824421199038625,0.3152603793423623,0.8981250002980232,0.8928571428571429
9,0.27268730793148277,0.34682433095128673,0.9140625,0.8660714285714286
10,0.25438571721315384,0.31186102812976707,0.9125,0.8839285714285714
11,0.20383943310007452,0.22551745736771928,0.928125,0.9330357142857143
12,0.201670594047755,0.20162797616129474,0.934375,0.9419642857142857
13,0.1519640302285552,0.1818021546747072,0.96875,0.9553571428571429
14,0.12645541662350296,0.131175255170092,0.9671875,0.9776785714285714
15,0.12813354339450597,0.13682435735712975,0.9671875,0.9776785714285714
16,0.10965644258540123,0.12245745700368259,0.9640625,0.9598214285714286
17,0.09554312673863023,0.11463906635214828,0.9762500002980232,0.96875
18,0.12677652623387986,0.15453303967374918,0.953125,0.9508928571428571
19,0.10363597931573168,0.10220075337253677,0.978125,0.9642857142857143
20,0.0658038102905266,0.08097212896765475,0.9828125,0.9910714285714286
21,0.06248357035219669,0.06444971612654626,0.9828125,0.9910714285714286
22,0.04365948048071004,0.06126762318620292,0.990625,0.9866071428571429
23,0.0549118155380711,0.06392824047608363,0.9828125,0.9821428571428571
24,0.04474893903825432,0.05671609796263307,0.9859375,0.9866071428571429
25,0.03901832806295715,0.05875382872853103,0.9890625,0.9866071428571429
26,0.04216813877574168,0.056939351565103734,0.984375,0.9821428571428571
27,0.05454278404358774,0.05416598475475049,0.9828125,0.9910714285714286
28,0.036062868498265746,0.03792747306579258,0.9875,0.9866071428571429
29,0.031565093481913206,0.04454302107238358,0.9921875,0.9910714285714286
30,0.02911522422436974,0.047120505856615376,0.990625,0.9866071428571429
31,0.04722710391506553,0.0636436484540874,0.990625,0.9776785714285714
32,0.029035174386808648,0.035054844400568594,0.99375,0.9910714285714286
33,0.023379836947424338,0.025190606961294697,0.996875,0.9955357142857143
34,0.03520976369618438,0.034476173846672155,0.9875,0.9910714285714286
35,0.046308331858017485,0.04278999719396585,0.98125,0.9910714285714286
36,0.022833179938606916,0.03589008698002415,0.99375,0.9821428571428571
37,0.021691515104612334,0.028101006520695852,0.996875,0.9910714285714286
38,0.030622582970681832,0.0551533879739249,0.990625,0.9776785714285714
39,0.0267982818200835,0.04896057658166748,0.9921875,0.9821428571428571
40,0.013454083052056375,0.022773605664886936,0.996875,0.9910714285714286
41,0.025960455666063354,0.0320466230043946,0.9875,0.9866071428571429
42,0.028269261015157098,0.040149929403952456,0.990625,0.9866071428571429
43,0.012513391292304731,0.017746028097852622,0.9984375,0.9955357142857143
44,0.019864329446863848,0.024197696547022116,0.99375,0.9955357142857143
45,0.01567647522442712,0.014685123581395081,0.996875,0.9955357142857143
46,0.029924462833969302,0.03736213144865782,0.9875,0.9910714285714286
47,0.00971367682905111,0.012108203942342957,0.9984375,1.0
48,0.005711093923309818,0.017244503971483027,1.0,0.9955357142857143
49,0.019216752950524097,0.036420242156355344,0.99375,0.9910714285714286
50,0.00768579092946311,0.013908278004505194,0.9984375,0.9955357142857143
51,0.008747844564641127,0.01618495673834072,0.996875,0.9955357142857143
52,0.007706359282019548,0.010042194287312409,0.9984375,1.0
53,0.004815791244618594,0.00810394423253261,0.9984375,1.0
54,0.006599721949896775,0.02128376671622943,0.9984375,0.9910714285714286
55,0.004823126733390382,0.016453617865473853,1.0,0.9955357142857143
56,0.011320832604542374,0.010051183796187095,0.9984375,1.0
57,0.003737459296826273,0.010074967245015618,1.0,0.9955357142857143
58,0.009084195261584683,0.022147297450508013,0.9984375,0.9910714285714286
59,0.00540400364989182,0.011619158946671806,1.0,0.9955357142857143
60,0.013847304502269253,0.023279438803516683,0.996875,0.9866071428571429
61,0.014094057170223096,0.013304567430160777,0.996875,0.9955357142857143
62,0.007819379392458359,0.011658169065660497,0.996875,0.9955357142857143
63,0.010192670938704396,0.010777075463023169,0.9984375,1.0
64,0.03284125374721043,0.04070154674286641,0.9875,0.9866071428571429
65,0.002894319354891195,0.006931680861656885,1.0,1.0
66,0.003806381562935712,0.007355061119060987,1.0,1.0
67,0.0021011587551583943,0.006126381266808042,1.0,1.0
68,0.005495071849145461,0.005611775132032434,0.9984375,1.0
69,0.001981434595427345,0.00792197632334281,1.0,1.0
70,0.0013724107686357457,0.007704872926296957,1.0,1.0
71,0.004684496197296539,0.013506650744602666,0.9984375,0.9955357142857143
72,0.002436296128871618,0.009636794765486099,1.0,0.9955357142857143
