epoch,train_loss,test_loss,train_acc,test_acc
0,1.8585411847806443,1.7972812231849222,0.47671568627450983,0.47794117647058826
1,1.4572135397032195,1.40114847351523,0.4877450980392157,0.4852941176470588
2,1.2791256179996566,1.2029982735128963,0.5968137254901961,0.6017156874432283
3,1.4342070794573016,1.2668988564435173,0.6184640526771545,0.6127450992079342
4,1.1457445919513702,1.037798483582104,0.6683006537895576,0.6237745109726401
5,0.899610393187579,0.9128860620891347,0.7144607843137255,0.6838235294117647
6,0.8292412120921939,0.8562601804733276,0.6985294117647058,0.6862745109726401
7,0.7873881465079737,0.7995569565716911,0.7103758170908573,0.697303922737346
8,0.7522013263375151,0.7806875258684158,0.7324346409124487,0.7107843125567717
9,0.7697305807880327,0.7688562186325297,0.734477124377793,0.7242647058823529
10,0.7780565771402097,0.7202854428221198,0.72957516300912,0.7120098050902871
11,0.6946886941498401,0.6936808421331293,0.7238562095398996,0.7352941176470589
12,0.6211970086191215,0.6425759844920215,0.7540849669306886,0.7438725478508893
13,0.6359789070545459,0.6571496164097506,0.7785947708522573,0.7524509815608754
14,0.6024252892124886,0.6230263639898861,0.7565359473228455,0.7205882352941176
15,0.6040342309895683,0.6231625378131866,0.7781862745098039,0.7781862756785225
16,0.5811182768905864,0.6012867759255802,0.7883986924208847,0.7708333345020518
17,0.6734740929860695,0.6774546705624637,0.7659313725490197,0.7242647058823529
18,0.5905017101881551,0.5979417036561405,0.7418300649699043,0.7610294117647058
19,0.5649733584301144,0.6026848133872537,0.8067810453620612,0.7732843125567717
20,0.5521643001074884,0.5824509762665805,0.798611111500684,0.7573529411764706
21,0.5181473417609346,0.550726880922037,0.8190359473228455,0.7953431360861835
22,0.5257714344005958,0.5609564334154129,0.7961601311085271,0.7634803933255813
23,0.49376660789929183,0.5409698065589456,0.8026960784313726,0.7904411764705882
24,0.491834848607872,0.5218548156759318,0.8337418296757866,0.8063725478508893
25,0.46084660890639995,0.49903978100594354,0.8361928100679435,0.8014705882352942
26,0.48022618962853564,0.5272729011142955,0.8129084963424533,0.7843137243214775
27,0.46371572391659605,0.5026793926954269,0.83292483699088,0.8137254890273599
28,0.4753560347884309,0.5342025607824326,0.8100490196078431,0.7573529411764706
29,0.4863975714234745,0.5339850204832414,0.8031045747738258,0.7683823529411765
30,0.4603105780540728,0.5036919123547918,0.8239379081071592,0.8051470588235294
31,0.4406983276792601,0.47408732421257915,0.8496732022248062,0.8370098050902871
32,0.43927866629525725,0.4856630239416571,0.8308823529411765,0.8161764705882353
33,0.42172929323187064,0.4669812312897514,0.8464052291477427,0.8272058823529411
34,0.44751245484632607,0.4850858458701302,0.8504901960784313,0.8382352941176471
35,0.430645958757868,0.4619956875548643,0.8419117647058824,0.8259803933255813
36,0.428000843408061,0.4593494096223046,0.8337418296757866,0.8247549007920658
37,0.3998214240167655,0.4549377043457592,0.861111111500684,0.8308823529411765
38,0.4301534682220104,0.4700007964583004,0.8284313725490197,0.8235294117647058
39,0.38339444629701913,0.4350118225111681,0.8602941176470589,0.8382352941176471
40,0.3857126609951842,0.43910185817409964,0.8741830061463749,0.8382352941176471
41,0.36574608219020505,0.41898392140865326,0.8631535943816689,0.8480392168549931
42,0.3849182387485224,0.4294768677038305,0.8623366016967624,0.8284313713803011
43,0.3772518302441812,0.4305969652007608,0.8639705882352942,0.8529411764705882
44,0.3708377004254098,0.4231855549356517,0.8578431372549019,0.8382352941176471
45,0.3598899142999275,0.41570625760976004,0.8700980392156863,0.8529411764705882
46,0.36496996090692635,0.44251374900341034,0.8594771237934337,0.8284313713803011
47,0.3413373050736446,0.40555086337468205,0.8729575159502965,0.8602941176470589
48,0.3603704798163152,0.43583597812582464,0.8713235294117647,0.8468137243214775
49,0.3774774425170001,0.454461944892126,0.8680555551659828,0.8553921580314636
50,0.34735140292083516,0.41289716958999634,0.8705065355581396,0.8455882352941176
51,0.354316309496176,0.42376552390701633,0.8594771237934337,0.8394607831450069
52,0.32909298498256534,0.39577875111032934,0.8680555551659828,0.8357843125567717
53,0.3157586392526533,0.3851475325577399,0.8811274509803921,0.8590686286196989
54,0.35986080517371494,0.4277514043976279,0.8504901960784313,0.822303922737346
55,0.3088522209402393,0.39769474592278986,0.8925653590875513,0.8786764705882353
56,0.2975317030122467,0.3898177153485663,0.8827614375189239,0.8664215697961695
57,0.3263818671305974,0.3965449017636916,0.8680555551659828,0.8566176470588235
58,0.3422137931281445,0.4347991507281275,0.8741830061463749,0.8541666654979482
59,0.31331975422069136,0.3967849546495606,0.880310457126767,0.8713235294117647
