epoch,train_loss,test_loss,train_acc,test_acc
0,3.489658166964849,3.302253007888794,0.10416666666666667,0.125
1,3.0237964342037835,2.832130527496338,0.14006696455180645,0.1875
2,2.9816855440537133,2.8023266792297363,0.08017113121847312,0.125
3,2.926256929834684,2.8072096824646,0.1058407739425699,0.125
4,2.786437133948008,2.6091117382049562,0.2237723215172688,0.3
5,2.5960028022527695,2.5413766384124754,0.25725446455180645,0.3125
6,2.2345801492532096,2.1116052627563477,0.2710193457702796,0.2
7,1.877061553299427,1.9347744703292846,0.36700148818393546,0.225
8,1.5927218993504841,1.8917967081069946,0.45814732151726884,0.275
9,1.276197445889314,1.620974361896515,0.5714285715172688,0.3625
10,1.084932000686725,1.2076727628707886,0.6424851194024086,0.6083333373069764
11,0.9696312919259071,1.1458109021186829,0.671130952735742,0.6083333373069764
12,0.8822805800785621,1.239060139656067,0.7215401791036129,0.6083333343267441
13,0.800800122320652,1.2168941736221313,0.7020089291036129,0.5583333373069763
14,0.7258742911120256,1.019742202758789,0.7418154763678709,0.7208333373069763
15,0.6872402206063271,0.9805875957012177,0.7384672624369463,0.7208333373069763
16,0.6295553507904211,1.0261659979820252,0.7739955360690752,0.6291666686534881
17,0.6323826674682399,1.125861856341362,0.7505580360690752,0.6333333343267441
18,0.588599136720101,1.047206962108612,0.7857142860690752,0.6333333343267441
19,0.540020540356636,0.9581565499305725,0.8247767860690752,0.7166666686534882
20,0.5199706768617034,0.981987202167511,0.819568452735742,0.6666666686534881
21,0.48156709006677073,0.8942450821399689,0.8251488097012043,0.7166666686534882
22,0.4908626976733406,0.963738551735878,0.8212425597012043,0.6541666686534882
23,0.44124817568808794,0.8031978011131287,0.8394717263678709,0.7583333373069763
24,0.4224472523977359,0.799103844165802,0.8521205360690752,0.7291666686534881
25,0.40123473030204576,0.8970866441726685,0.8759300597012043,0.7416666686534882
26,0.4099880298599601,0.681366217136383,0.8463541666666666,0.7583333373069763
27,0.3641540496610105,0.7567794531583786,0.8722098215172688,0.7375
28,0.36378308323522407,0.8226717054843903,0.8928571430345377,0.7
29,0.3378659969506164,0.7640561461448669,0.8815104166666666,0.7333333373069764
30,0.3461285629309714,0.6002943128347397,0.8798363097012043,0.8083333373069763
31,0.34436091167541844,0.6328085690736771,0.8763020833333334,0.8625
32,0.3125783438639094,0.6170680105686188,0.882068452735742,0.8208333373069763
33,0.29003177490085363,0.5963875591754914,0.8984375,0.8083333373069763
34,0.30716835814140114,0.551378121972084,0.8980654763678709,0.85
35,0.30995722316826385,0.6040442049503326,0.90625,0.875
36,0.2696913100468616,0.7285405069589614,0.9228050597012043,0.7541666686534881
37,0.27403309925769764,0.6187113985419274,0.9114583333333334,0.8
38,0.2529822203020255,0.5743633717298507,0.90234375,0.8625
39,0.22673503410381576,0.5599114924669266,0.9283854166666666,0.7791666686534882
40,0.22409339675990245,0.5373294785618782,0.9332217263678709,0.8708333373069763
41,0.2213067647535354,0.520344753563404,0.9114583333333334,0.8333333373069763
42,0.21455659981196126,0.5972621649503708,0.9361979166666666,0.7416666686534882
43,0.22820528555409206,0.5031865179538727,0.9224330360690752,0.7916666686534881
44,0.2294776098957906,0.6301538825035096,0.8902529763678709,0.7166666686534882
45,0.22822170588187873,0.6244193121790886,0.93359375,0.8333333373069763
46,0.20266671257074145,0.5722405552864075,0.9283854166666666,0.8208333373069763
47,0.1975533967682471,0.5085302904248238,0.9254092263678709,0.8541666626930237
48,0.18624992056720657,0.5661535680294036,0.91015625,0.8583333373069764
49,0.18322272420239946,0.49112031161785125,0.9436383930345377,0.8416666626930237
50,0.17461487837135792,0.5178543359041214,0.9488467263678709,0.8458333373069763
51,0.18185072496999055,0.5636403262615204,0.9397321430345377,0.8458333373069763
52,0.19667532378419614,0.5572175219655037,0.94140625,0.8666666626930237
53,0.19177079431635016,0.6141707465052605,0.9427083333333334,0.7958333373069764
54,0.16731340723345056,0.47210866659879686,0.9440104166666666,0.8833333373069763
55,0.15968129162987074,0.4461033955216408,0.9384300597012043,0.8541666626930237
56,0.16253344990157834,0.4595693439245224,0.94140625,0.875
57,0.15265180878729248,0.5112447306513787,0.9505208333333334,0.8458333373069763
58,0.16334441820314774,0.3887592121958733,0.94140625,0.9041666626930237
59,0.14301206284047416,0.4425944648683071,0.9488467263678709,0.8708333373069763
60,0.15495839744107798,0.5089999049901962,0.9267113097012043,0.8458333373069763
61,0.15479369211243466,0.48127916157245637,0.9241071430345377,0.8708333373069763
62,0.14892724133096635,0.526454222202301,0.9449404763678709,0.8333333373069763
63,0.16595865632795417,0.4699029229581356,0.9384300597012043,0.875
64,0.14048081954630712,0.4385435193777084,0.9553571430345377,0.9041666626930237
65,0.15110308927251026,0.46006979048252106,0.9436383930345377,0.8416666626930237
66,0.14925513525183,0.39783093333244324,0.940662202735742,0.9041666626930237
67,0.12960571714211255,0.4468475103378296,0.9544270833333334,0.8416666626930237
68,0.12283742626338305,0.4264183148741722,0.9583333333333334,0.8833333373069763
69,0.13574984504763657,0.4321743719279766,0.9449404763678709,0.8791666626930237
70,0.11961686198143677,0.4393538050353527,0.95703125,0.9041666626930237
71,0.12260526914784957,0.40346785336732865,0.9596354166666666,0.9166666626930237
72,0.11624158617632929,0.44869586527347566,0.96875,0.9041666626930237
73,0.1245664698459829,0.4461176052689552,0.9622395833333334,0.8708333373069763
74,0.11835988641056853,0.3844850927591324,0.9540550597012043,0.8916666626930236
75,0.11881636956240982,0.43664164692163465,0.953125,0.8666666626930237
76,0.1323972207804521,0.5920439809560776,0.9527529763678709,0.8333333373069763
77,0.11667200847296044,0.39408535361289976,0.9609375,0.9041666626930237
78,0.12242596098561383,0.4492961548268795,0.9479166666666666,0.8541666626930237
79,0.1133324994322417,0.51389170140028,0.9557291666666666,0.8958333373069763
80,0.10368648148141801,0.45361898466944695,0.95703125,0.8833333373069763
81,0.10613923803127061,0.42600763738155367,0.9657738097012043,0.8916666626930236
82,0.10889352708424364,0.4324168309569359,0.9557291666666666,0.8833333373069763
83,0.11057976306619821,0.44577123075723646,0.9596354166666666,0.8916666626930236
84,0.11197839610880085,0.3894508183002472,0.9453125,0.8666666626930237
85,0.12337414543920507,0.39561095386743544,0.9622395833333334,0.8916666626930236
